,0,1,2,3,4,5
2090-0597,,,,1282.28,1737.42,
1178-623X,,,,,,
2090-5785,,,,,,
1874-0707,,,,,,
2157-9407,,,,,,
1340-2838,462.91,630.0,538.1666666666666,640.22,,
1895-4588,,,530.83,,,
1751-0759,1535.1,,,,,1735.36
2164-5213,,,,,,
1911-2017,,362.73,,,371.22,399.42
2162-5336,899.0,941.0916666666667,,864.3033333333333,999.0,
1948-9366,,,,,,
2110-5820,,1707.1725,1455.0266666666666,,1848.815,2293.58
2325-9671,635.525,931.3,693.8077777777778,746.6274999999999,833.258,817.982
1179-1519,,,,,,
2162-1993,1045.6,,,,,
2055-1029,773.7049999999999,818.36,,692.28,766.24,865.17
1684-5358,344.84,,268.67,263.04,,450.08
2152-7385,675.53,846.28,765.65,822.29,,
2196-1115,894.88,866.3,837.5,927.44,943.86,1147.9433333333332
2197-1153,1356.6,1394.05,,1172.365,1558.9,
2045-8118,1525.3100000000002,1556.6025,1606.335,1661.24,1894.48,1688.63
2047-2994,1612.75,1685.36,1597.4271428571428,1621.965,1887.3100000000002,2002.18
1930-2126,1015.9983333333333,1135.4433333333334,1204.2220000000002,1197.3633333333335,1350.8120000000001,
1867-4828,763.1333333333333,1065.0,,,,
2198-3844,2573.5699999999997,2856.4066666666663,3803.1133333333337,3353.795,3766.302,3832.111499999999
2076-3417,343.9,591.8779999999999,972.2737209302327,1026.2794594594595,1130.4689380530972,1541.6451694915252
1026-0226,881.665,1864.87,1014.8333333333334,,,
2158-2440,151.79333333333332,234.22416666666663,359.25666666666666,365.93666666666667,369.085,
1079-0969,1623.42,,,,,
0778-7367,1500.6499999999999,,,942.69,1765.7633333333333,
2050-7771,,1480.205,1797.1733333333334,,,
2291-5222,1337.6266666666668,1225.69,2299.1781818181817,2540.657647058823,2048.4393333333337,2147.0871428571427
2073-8994,,659.6666666666666,909.6199999999999,825.320909090909,988.8372727272726,1076.03625
2050-0505,840.34,1342.32,1128.97,,1504.0333333333335,1449.19375
2331-2165,447.38,481.59000000000003,766.465,804.8241666666667,889.4242857142857,1194.96
2198-9761,,1174.2150000000001,,1535.62,1626.06,1724.8133333333333
2300-2298,,615.0,758.4375,547.5,477.5,1000.0
2320-1770,,62.51,,,,
2352-4847,,1206.27,,1577.44,1951.6,1854.4714285714288
0146-0404,960.0,1325.38625,1663.056,1564.8470000000002,1775.361,1841.4279999999999
0001-4966,,2007.5866666666666,1917.2676923076922,1419.9792307692308,755.946,
2055-1045,1097.98,1083.7849999999999,998.5357142857143,940.0715384615384,1065.9318181818182,860.0
2048-7177,1310.6033333333332,1574.06,1722.7450000000001,1622.3185714285717,1478.355,1543.77
1474-9718,2011.7916666666667,2017.7955555555554,1948.6499999999999,1667.8614285714286,2172.84,2343.896666666667
1461-1457,1819.0,2054.614,1661.0166666666667,1721.25,,1764.945
2291-9694,1544.8366666666668,,1341.075,1484.3,1861.87,1808.0733333333335
1940-3372,1988.0,1650.3,2854.6475,1599.6625000000001,,
2375-2920,850.0,499.25,,,,
0101-2061,209.42,,,,,
2079-4991,506.70666666666665,878.29,955.1057142857143,1144.9485714285718,1156.374,1656.0517021276592
2052-7276,2000.0,,,,1517.25,1921.85
2191-9151,450.0,,1249.5,825.5,,
2352-345X,1785.08,,,1500.1566666666668,917.7850000000001,1218.0
2320-9798,485.97,,,,,
1550-1329,1534.3200000000002,1331.22,1302.86,2021.22,1455.595,1500.33
2053-4701,1488.24,,487.496,540.1,591.475,1826.12
2199-1987,240.38,,,,,
1201-9712,945.8466666666667,1346.3174999999999,1277.1000000000001,1258.8316666666667,1063.2316666666668,1437.542857142857
1594-4077,,300.0,,450.0,533.98,554.8571428571428
2194-6434,,525.0,,,,
2253-2218,,1443.0,,,,
2352-5134,,642.0166666666668,,1180.8899999999999,,2450.9
1478-4491,1903.0124999999998,1868.3549999999998,2292.4966666666664,1827.6875,2030.915,
0022-1430,,1590.5333333333335,1486.3041666666668,1717.541111111111,1748.3183333333334,
2079-4983,1899.24,275.21999999999997,331.94,392.01,748.174,
2059-7908,,2115.4900000000002,3107.4056,3662.9802222222224,2778.269333333333,1990.7525
2379-5042,1460.16,2317.2275,2729.16125,2536.3991666666666,2405.78875,2618.08125
2192-8614,,1081.7466666666667,1584.58375,1850.8833333333332,1892.3000000000002,1856.4
2452-302X,,2676.005,3430.6716666666666,3505.8480000000004,2871.38,2906.56
1742-6588,,540.0,,450.0,,
1574-017X,,1136.335,1975.7,1883.225,,
2054-4049,1186.25,1352.0349999999999,1127.5620000000001,1163.3179999999998,1371.25,
1687-5265,,1379.31,,,1512.575,
1179-1349,,1747.5,1805.18,1817.7376923076922,1998.0,2062.2124999999996
2214-6571,,450.98,,,,
1813-7253,1499.04,1644.52,1891.7,1855.3049999999998,1571.855,1706.7459999999999
1754-6605,,1233.99,,,,
2090-0147,185.0,582.4766666666666,,826.19,,
1226-3613,,2000.0,,2854.605,,3169.4
2056-3132,,1659.705,1495.37,1528.62,,927.89
1449-2288,262.03,1328.0,1715.3,1547.31,,1800.0
1748-5908,1896.6175,1865.3064285714286,1800.8036363636363,1825.4214285714284,1989.86,1942.08
2090-2093,,730.46,822.87,,,
1687-725X,185.0,1379.48,1737.1833333333334,1282.33,1981.6100000000001,
1555-8932,,1657.75,,2076.55,,
2391-5412,1500.0,1275.0,,,,
2332-2039,,584.44,1204.44,,725.22,947.84
2073-4344,681.99,854.7566666666667,854.5083333333332,938.6205263157896,1200.7217777777778,1535.8939393939393
2376-5992,,708.81,889.64,,904.37,
0891-6640,1000.0,990.6625,815.3366666666666,741.66,1451.1219999999998,945.9730000000002
0354-9836,,150.0,,,,
2451-943X,,1932.0,1708.0,1696.74,1452.8633333333335,1547.0
2164-0505,,431.4,,1999.2,,467.0
2050-5833,,627.89,,,,
1474-7049,,174.45,,,631.13,719.365
2150-3494,,2197.61,,,,
2169-9690,,473.62,,,,
2332-0761,,465.0,,,,
1477-5751,1108.37,1319.0666666666666,1022.75,,,
2473-9529,,2706.12,2829.8416666666667,1864.5749999999998,2975.443333333333,2365.976666666667
2349-6118,,,,,,
2381-8999,,,,,,
2052-9538,1895.4833333333333,1731.6225,1495.905,1564.14,,
2054-3581,1576.76,1542.835,,,,
2042-6410,1895.0,1528.2,2002.9233333333334,2011.766,2020.45,
1715-5312,,,,,,
1743-8462,,,,,,
1471-227X,1589.2,1622.5539999999996,1670.0600000000002,1834.45,1534.92,
1687-9848,1693.97,,1558.71,,,
1476-5926,,,,,,
1687-7969,,,,,,
1746-4358,1558.99,,1813.2150000000001,1539.88,,1862.0
1444-1683,,,,,,
1742-4755,1586.04,1440.7345454545455,1665.61375,1781.5820833333335,1816.72,2115.23
1550-2783,,1552.04,1434.9699999999998,1661.24,1622.86,1745.88
2040-2392,2240.6325,1967.7333333333333,1617.505,1558.82,1768.9875000000002,2240.84
2055-7647,2300.48,1842.1466666666668,1709.6728571428573,1592.9325,1555.398,
1916-9779,,,,,,
0008-428X,369.1166666666666,,,,,
1757-1626,,,,,,
1940-5847,617.775,,,,,
2291-0026,1616.993333333333,,,,,
0820-3946,,,1043.0199999999998,,,2095.75
1087-2981,,476.534,2037.28,1999.2,1452.4000000000003,
1179-3201,,1443.96,1590.59,,1581.96,
1179-1411,1889.57,1160.1,1561.745,1587.555,1823.1533333333334,
1179-2698,,,,,,
1178-2390,1541.9975,1080.33,,1798.54,1441.76,1984.1200000000001
2230-522X,,,,,,
2230-2298,982.43,,,,,
2168-7307,,,,,,
2213-2244,,1710.335,1773.94,1945.823333333333,1907.6828571428573,1904.0
2214-4420,,,,674.98,666.4,568.8025
2352-9008,816.34,803.29,,,,
2214-0271,540.32,,694.825,,975.8,616.31
2379-5824,,,,,,
2379-5832,494.5,,,,,
2297-1769,503.185,1689.8885714285716,1487.4818181818182,1435.672,1681.7245161290325,2262.4548571428572
2056-5623,594.16,,650.0,,,1558.5
2378-878X,,,,,,
1687-5990,185.0,,,,,
1687-9740,,,,955.13,1117.91,
1687-7381,,,,,,
1687-5869,1211.27,,1883.805,,2016.175,
1687-8655,,,,,,
1687-952X,,,,,,
1026-7123,,,774.52,,,
2090-3332,,,804.74,,,
2090-1240,,,851.64,,,
2090-4614,,,,,,
2090-0252,,,,,,686.87
2090-5041,,,,,,
2090-2840,,,,,1201.3133333333333,1571.575
2090-6811,,362.2,,,,
2090-1429,,707.75,,893.36,903.91,
2090-4592,,,,,,
1687-9260,,734.91,,,,
1687-8450,,,860.0,952.17,1040.295,1880.135
2090-2913,,,,,,
1687-8027,730.0,,,,,
2090-0430,814.23,,,,1103.34,
2090-0384,,,,,1378.17,
1687-9201,,,669.265,,,
2090-6692,,,1055.0,,,
1687-9805,185.0,845.17,630.04,,902.69,
1687-8477,,,,,,
1687-7470,,,,,,
2090-6536,,,,,,
2090-9071,185.0,,,1082.4,1561.63,
2090-651X,,457.28,,,,571.43
1198-2241,,1834.54,,1584.35,,
2331-4737,860.3700000000001,,,,,
1528-8307,,,,,,
1664-5529,755.0,,,,,
2167-9045,,,,,,
1008-682X,,,,1217.0,,
2161-038X,,,,,,
2161-0487,684.41,1309.0,,,,
2329-9096,,,,,,
2155-6148,,2487.93,,1812.3,,
2376-0249,105.83333333333333,,,,,
2155-9627,810.6,,,,,
2167-0870,571.97,,,2856.39,,
1911-2092,,,,,,
0268-1153,,,2571.965,,,
2051-1434,,841.0450000000001,1499.4,1577.0149999999999,1927.12,1672.0
1712-9532,1080.45,,,1500.97,1678.905,
1203-6765,,,1494.4,1412.1325,,1053.14
2333-794X,,1165.04,,,1554.98,
1925-4040,283.0,258.26,271.94,,,
2162-2442,,,,,,
1687-4145,,564.21,880.6,,,
2036-3176,,,1563.6,,,
1865-1372,,1044.47,1229.38,1308.205,,
2331-1886,,1138.24,1252.896,1119.0933333333332,1420.68,1039.73
2054-1058,1228.16,1194.18,1311.6950000000002,1352.2566666666667,1462.2670588235296,1372.025
2198-994X,,768.0,761.6,761.6,,
2051-3305,1269.13,1090.135,1187.774,,1109.485,1132.0
2469-9896,,529.43,586.3,1665.89,1404.4099999999999,1395.58
1306-3065,59.0,330.0,,428.38,,
1925-4725,,,,,,
1944-8171,,,,,,
1948-1756,,,,,,
2090-004X,1822.14,2012.5,1742.69,,,
1178-6361,,,,,,
2039-7275,,,433.5,,,
2001-1326,,1508.14,1288.4,1654.85,1466.08,2394.6000000000004
2160-3855,,,,,,
1472-6815,1517.41,1528.62,1353.0,,,
2164-2753,768.14,,515.14,,,
1941-5923,,855.81,1071.98,1024.135,1026.76,896.49
1687-8728,,,1059.0,1031.4533333333334,,
2044-4052,2800.0,,3554.86,3433.0,2005.5,
1449-1907,1295.0,,1440.74,,1458.115,
1687-4161,,528.36,,495.0,,
2295-3159,,,238.0,,,
2157-7595,760.0,,,,,
2042-0080,1081.57,1146.71,1374.5749999999998,1454.9475000000002,,1550.0
1349-2365,1123.68,1882.78,,,,
2373-6437,,,,,,
2090-6870,284.71,,1932.0,,,
2196-064X,1319.3,1039.68,,,,
0033-2615,549.25,,638.62,,,
2405-6502,1659.895,,1997.9800000000002,,,
1662-6567,,717.4666666666666,,748.86,,878.7349999999999
2050-0904,,515.1128571428571,641.2066666666667,656.646,719.4733333333334,704.8886538461538
2352-5126,,,624.49,,,375.63
1176-6336,,,1906.5783333333336,1946.84,2187.85,1965.6000000000001
2072-1439,,902.31,888.88,1183.1866666666667,1568.0425,1418.095
1940-5901,,1602.505,1769.93,,,
1526-9914,,551.1,434.36666666666673,541.45,504.04,560.4499999999999
2572-9411,,,1101.3666666666666,,,
1948-5948,,,1694.56,,,
1179-5441,,,1830.67,,,
2470-1343,,1760.6633333333332,1495.2977272727273,811.5035897435899,740.6866666666666,856.7279999999998
2162-2086,,,658.95,,429.06,
0976-8610,,,,1694.56,,
1874-3501,,,851.465,,,
1476-7120,1605.1,1660.5900000000001,1816.0,1925.86,2623.86,2049.0699999999997
2190-5991,,1209.04,1389.4283333333333,1990.5525,2327.0000000000005,2357.9044444444444
2076-3425,552.13,495.82,610.5333333333333,531.9,880.859,1230.3137037037038
2504-284X,,,880.6766666666666,843.5242857142857,904.2727777777777,888.0625925925925
2222-1751,,1011.5,2000.632,2249.0933333333332,2080.73,1792.0
1533-0338,,,,498.42,,
2334-296X,,,,214.06,,
2193-1127,923.7850000000001,1032.5375,1043.8799999999999,1022.6810000000002,1057.1333333333334,880.0
1179-1322,,,,1787.994,1966.6066666666666,2633.2
1721-727X,,,,1465.06,1282.77,1556.0
1590-9921,,,,1642.05,,
1318-2099,,833.0,804.8733333333333,702.48,833.0,952.0
1473-2262,,,87.26,,1032.614,911.9766666666668
2050-084X,,,2461.5548039215687,2443.891030927835,2415.521212121212,2216.0600000000004
2373-2822,1878.965,2077.1012499999997,2257.9876470588238,2083.962666666667,2638.400625,2459.1866666666665
2041-2851,,1875.44,1064.51,1231.14,1035.5385714285715,1284.06
2661-8850,,,,,1703.4399999999998,1891.4825
2521-327X,,,231.52,220.26833333333335,219.0,299.5
2050-5094,,740.3833333333332,689.07,1311.28,1201.8957142857143,1051.55125
2045-8932,,,,1810.58,2090.45,800.0
1674-2818,4345.45,3743.16,,,3439.1,
2090-2867,,855.175,,1029.15,1090.53,1058.72
1755-5914,,,,,,2128.9
2046-3758,909.29,969.5450000000001,1382.95375,1610.7649999999999,1777.0033333333333,
2624-8212,,,,,,930.2599999999999
1179-1543,,1761.26,1210.0,,,2065.65
2164-2591,,1817.2133333333334,1619.75,1761.9499999999998,1560.548,1680.7259999999999
2042-8812,375.0,410.32000000000005,,,368.9,651.1666666666666
2077-0383,,249.93,596.5133333333333,577.25125,1361.8733018867924,1754.8883739837397
2079-7737,289.58,,,427.0,613.65,1297.7279999999998
2079-3200,,,,,411.565,809.01
2076-3921,,255.07999999999998,475.64,367.3116666666667,725.695,1346.425
2050-5086,,,,,,1434.7
2075-4418,,,,512.26,627.624,1247.0284615384614
2309-608X,,,,,545.0133333333333,1074.9279999999999
1178-7031,1271.86,,,1882.0,1999.0,2237.19
1999-4923,,,372.0,566.316,917.0102941176472,1483.7697674418605
2514-2119,,,,456.1066666666666,485.31,473.58
2227-9059,,,,419.2,,1063.5255555555555
0026-3788,,357.0,,,,
2380-2359,,196.35,196.35,197.8033333333333,343.4466666666667,
2472-3371,,1671.72,,,,
2352-7714,,1338.27,,1366.52,1027.7,
2076-0817,,569.64,678.71,,866.3756249999999,1257.4439130434785
2168-9431,,1364.5900000000001,,,,
2349-5219,,110.0,,,,
1759-0914,1739.25,2165.47,,,1678.02,1710.65
2332-7243,,215.49,,,,
1179-0652,,1549.0,,,,
2471-139X,,229.8,,,,
1557-5276,356.25,,,,,
2193-0414,955.99,,,,,
1687-9600,541.14,,,971.72,,
1473-9542,1367.25,,1750.75,2193.635,2137.9,2059.23
1742-9145,1352.85,,750.0,,,
2352-0264,225.48,,,,,
2314-5099,541.14,,,,,
2090-4916,1380.25,,,,,
2196-7822,996.91,470.88,766.6179999999999,847.9,985.9633333333335,
2378-0231,,358.76,557.6933333333333,272.74,361.11,711.01
1755-263X,1585.5325,1732.605,1271.1028571428571,1079.2649999999999,1278.7125,1244.2525
2058-7716,1619.7699999999998,1639.467142857143,1562.767142857143,1430.0,1426.2975000000001,
1687-8191,,,,,,
1179-2701,,,,,,
2314-4629,,,,,675.82,
2194-7635,,,,,,850.0
2075-4698,,,272.0,,,
1177-9322,,921.66,1906.7,1816.56,,
2057-2093,,342.13,659.65,,,1130.5
2319-7692,99.71,94.49,,,,
2331-186X,,956.0325,895.865,949.244,716.3133333333334,1190.0
1687-8760,,1135.91,,,1690.93,
1179-1314,,1568.42,,,,1441.76
2297-4687,,1610.175,313.0,1034.61,1026.26,1229.0366666666666
2331-205X,,719.37,1093.815,950.9766666666668,1441.43,
2052-1847,1996.86,1647.217142857143,1584.46,1496.743333333333,1633.5225,1791.42
2475-4706,,1132.78,,,,
2379-3708,,2662.09125,3487.0880952380953,3161.7244444444445,3252.611,3107.0
1478-7547,1732.91,1322.625,1719.065,1695.1866666666667,1678.26,1661.24
2214-6237,,856.84,861.18,1009.56,,
2327-9125,,1427.92,1294.9424999999999,2221.483333333333,1747.805,
2049-9957,,547.4,1921.01,1767.264,1704.08,1771.0
1837-9664,,1550.3771428571429,1635.445714285714,1810.0825,1722.7075,2026.44
1179-5468,,1489.475,,1014.15,,
1179-8467,,1882.6,,1882.0,,
2076-328X,,308.9,329.05,446.66499999999996,664.264,776.935
2056-4538,1849.26,,1552.2179999999998,,1747.55,1746.88
2055-5784,1748.8,1917.4659999999997,1838.3388888888892,1833.0465000000004,1789.0700000000002,1592.815
1477-7517,,,1811.4499999999998,1957.355,2038.19,
1993-8233,,,,,,
1807-5932,,,,1318.22,,
0104-1169,,,,,,
1139-6709,363.0,,,,,
0976-7657,,,,,,
1923-2861,,,507.1,,,
1876-8237,,,,,,
2160-0848,,,,,,
2050-490X,,,,,,
2319-7714,,,,,,
2224-4425,,,,,,
2161-718X,182.03,,,,,
,,,,,,
1820-0214,,,,,,
2373-8731,1169.14,,2034.625,2050.605,2034.0,
2214-7624,1540.0,,,,,
2473-733X,1315.23,,,,,
1347-8613,785.11,,,,,99.12
2001-3078,1178.1,2310.94,1941.84,2379.26,1937.0880000000002,2603.3075
0066-4804,2000.0,,,,,
0042-1138,,1782.93,,,,
2364-8228,,946.05,1117.47,1013.3014285714287,1078.1871428571428,927.92
1687-8108,185.0,1573.19,1240.3,1284.77,1607.07,
2152-5250,,1574.24,1469.9650000000001,2000.0,,
1751-3758,361.6,842.45,,,877.23,1531.2
1460-7425,,500.0,1190.0,1095.0,1024.24,1000.0
2079-6412,,301.12,624.4711111111111,909.5100000000001,1131.3453571428574,1298.0025
1687-9422,185.0,1310.305,1770.075,1679.29,1465.53,
2211-3355,,1112.717,1095.7869999999998,1338.1299999999999,1649.4399999999998,1375.5233333333333
2213-5960,,408.94250000000005,517.1533333333333,,,
2332-3205,,183.73,,,,
2314-579X,,544.0,,,,
1687-3955,,640.0,718.47,,,
2161-0932,,924.0,,,,
2328-2142,,764.0,740.77,,,
1556-5068,,2876.795,,2449.5975,696.5,
2157-7560,,1487.075,,,,
2297-198X,1265.0,1112.7475,940.5399999999998,1021.6200000000001,1066.09,482.43
0909-6396,,607.5,607.5,595.0,595.0,812.0
2379-1381,,2027.49,,,,
2159-4481,,855.35,,,,
2373-6372,,900.22,,,,
2214-7500,,1610.0,1480.15,,,1602.6
1226-4601,,1661.24,1552.95,,1572.245,
2057-3804,,1661.24,,,,
2296-861X,,1028.0833333333333,1183.0425,987.0619999999999,1415.6449999999998,1664.05
2199-8531,,599.04,,549.86,,659.46
2050-7445,986.1566666666666,849.3666666666667,851.5842857142859,855.7079999999999,942.3279999999999,1355.42
2190-5983,,1003.7866666666667,940.1,,1309.0,983.68
2043-7129,,744.0,,,,
1687-9309,,1496.915,,1810.0,1743.11,
2183-2803,350.0,911.9424999999999,865.7599999999999,1019.12875,1032.141111111111,683.915
2332-7685,,1847.66,,,,
2368-7959,,1640.53,1751.5685714285717,1716.8428571428572,1831.155,1891.36
1662-0631,,562.49,624.0,,,798.88
1108-7161,,250.0,,,250.0,290.0
1314-3301,,589.05,,619.346,730.12,1016.0
1179-1535,,2092.02,,,1882.58,
2051-1426,,1870.68,1888.4650000000001,1775.51,2015.85625,1840.93
1687-5966,,1570.34,,1546.3,1600.0,1812.4450000000002
2198-7793,,1190.0,,1190.0,1000.0,
2474-1663,,1939.51,,1839.1,,
2059-8688,,1463.32,,,1303.74,
2047-2978,975.47,814.3000000000001,4281.280000000001,781.8414814814814,1076.414,1778.51
2352-8729,1420.2150000000001,729.6333333333333,1783.5366666666669,1632.848,1877.06,
2329-0501,2568.5,3580.82,2600.1325,3034.1516666666666,,3503.2
2291-9279,,1455.52,1546.15,1804.9050000000002,1788.36,1747.12
2050-6201,,1750.425,,1422.2375,,
2050-0068,,2479.03,,,,1923.04
1927-1212,,605.18,,,,
2053-1095,,1370.88,1029.0249999999999,1217.37,1570.8,1391.52
2073-4395,,297.13,468.36499999999995,792.8533333333334,876.0513636363637,1456.8240909090912
2035-8164,,500.0,716.85,749.7,617.25,648.0
2161-1076,,1719.0,,,,
2329-8901,,2122.0,1519.0,,,
2052-6113,,1617.0,1980.1599999999999,1373.81,1757.3233333333335,1320.855
1129-5767,,520.0,551.5550000000001,595.0,672.35,708.0
2150-5594,,852.6,618.06,1813.9720000000002,1780.19,2093.4275
2079-6382,276.0,343.55,273.0,,940.8325,1223.3494736842106
1467-7644,,1849.6566666666668,2457.4811111111107,2246.33,2394.37,1800.96
1330-030X,,300.0,,,,
2052-4986,816.33,849.69,732.34,1369.45,,1033.0
2278-8875,,466.74,,,,
2474-3682,,432.43,,,,
2211-3797,544.15,468.08,853.43,881.29,626.105,894.9325
2056-9386,,698.24,,,,
2079-6374,288.0,289.915,301.54499999999996,260.1066666666666,779.734,915.8333333333334
2046-2069,1625.96,1791.7126666666666,641.9068269230769,692.3123529411765,920.0335483870971,933.2112121212122
2474-7602,,,603.69,,,
2165-3402,,,906.6,,,841.9
1313-1311,,,330.0,327.25,232.05,
2090-0724,,973.4549999999999,,,,1012.4
1687-9368,,655.77,,,,737.0699999999999
1179-318X,1470.0,1884.96,1882.58,,,
2514-9237,,139.14,,,,
1945-3094,1138.5,1159.51,934.15,1067.69,,
2161-7570,,642.64,,,,
2169-2726,,638.26,,,,
2164-3067,,638.72,,,,
2161-7325,,865.95,,,,
2363-4715,,642.6,,,,
2090-6897,,431.23,,,,
2373-8065,,3927.0,2868.63,1927.5,2570.0,3189.2
2572-9462,,2023.45,,,,
0309-1929,739.01,648.01,,646.98,,
1070-4698,400.0,,,318.55,540.69,
1178-7023,,,,1678.29,,
2041-7314,1100.4099999999999,1495.5033333333333,1432.5966666666666,1633.4375,2019.5040000000001,2064.03
0974-7230,,,,,,
2049-1573,,,,,,
0965-9315,384.62,414.09,377.97,,,
2001-0370,499.23,2950.0,736.4833333333332,1562.0,2500.0,2196.6549999999997
2054-2704,655.13,665.5875,677.56,,,
2329-8936,,,,,,
2163-8306,2214.92,2021.07,1961.5542857142857,1864.9975,,1586.27
2048-8505,,,1494.44,,,2940.0
2049-8128,308.03,,,,,
0197-6729,,,1768.34,1703.8633333333335,1671.59,1153.63
1759-2941,,415.25,,,,
2195-0008,864.0,800.0,,,,
1364-0429,367.68,,,,,
2222-6931,,,,,,
2049-1565,123.255,138.62,,122.01,,
2311-052X,,,,,,
1470-3203,,,,,,
2168-6734,990.0,,1303.23,953.5825,1309.6200000000001,1299.9766666666665
1360-7804,1110.96,,586.4449999999999,682.53,275.19,
1076-2787,2066.57,,1769.8419999999999,1621.8177777777778,2000.1420000000003,
2057-3782,586.51,,,,,
2334-265X,3053.3266666666664,,1772.385,2674.09,,
2214-7845,2126.16,,,,,
1868-6966,954.0999999999999,791.49,889.7216666666667,793.2075,,
1731-2302,1578.56,1691.0300000000002,,,,
2047-0525,1955.98,2032.8616666666667,1875.84,1799.2233333333334,,2013.76
1750-1164,1846.82,,,,,
2046-7648,2087.06,1636.3400000000001,,,,
1470-7330,1945.7,1661.24,1661.24,1641.8274999999999,1635.6533333333334,1879.37
2052-0573,369.85,354.71,,581.4933333333333,,
2230-5254,1915.0,,1525.5,,1441.76,
2297-3079,1573.14,1219.74,995.73,971.16,1155.4299999999998,1068.5146153846154
0894-8569,733.81,,,771.405,,
0567-7920,534.23,,613.09,,166.3,
2193-7680,959.3033333333333,915.69,844.75,891.61,,
2054-7102,119.82,136.85,,,,
1062-4740,315.66,362.065,,,,
1363-5387,1157.34,1582.62,879.135,,2907.25,
2056-5933,1532.02,2003.0149999999999,1904.9066666666668,1552.0033333333333,,1961.85
1748-2623,942.8266666666667,1309.3042857142857,1301.498,1381.1433333333332,1268.2733333333333,1432.28
1828-695X,1742.53,1517.23,,,1483.25,1250.0
2297-3362,1559.76,,750.528,898.7040000000001,1248.4575,1635.04
2054-703X,1573.35,,1353.98,,,
2046-2530,1897.6975,,,,,
2183-2439,811.5,800.0,831.2,904.4728571428572,978.44,979.0333333333332
2352-8273,1237.06,1097.444,1109.4869230769232,1185.3600000000001,1174.1230769230767,1213.74375
2044-7248,1439.565,1219.07,1160.71,,,
2410-339X,1219.21,,1206.39,1320.9524999999999,1250.0,1250.0
1613-4796,1151.575,,450.0,2225.75,,
2212-0661,1483.745,,,,,
2468-2667,,4657.264999999999,4849.958571428571,5086.0617647058825,5048.432500000001,
2057-3995,,4025.42,2919.6300000000006,2954.085,2889.21,
2049-1115,,3029.567777777778,2696.085,3411.75,,
2379-5077,,2494.785,2496.96,2459.0533333333333,2032.62,2482.615
2372-7705,,2345.1,2951.0299999999997,2787.1,,3020.0
2328-8957,1625.0,1927.14,2178.2133333333336,2417.23,2315.215,2971.8566666666666
2291-2789,,2240.35,,1761.52,1916.69,
2352-5878,,2274.04,2090.21,1786.46,,1785.0
2052-4412,,1768.04,2119.18,1921.85,,
2056-7529,,1947.94,2032.645,1805.375,2371.7433333333333,
2056-4724,,1842.396,1678.8085714285714,1795.5518181818181,1690.01,1779.6433333333334
2056-5968,1606.655,1830.43,1558.5566666666666,1783.64,,
1555-4309,,1981.43,1182.9566666666667,1280.838181818182,1654.0549999999998,
2054-4774,,2210.535,2265.215,1767.75,1842.3319999999999,
1178-7074,,1686.57,1702.382,1681.9466666666667,,1841.18
1179-1470,,1650.84,1318.0,1654.825,,
1939-8425,1749.39,1558.45,1587.4033333333334,1700.9475,1742.685,1849.72
2056-5917,,1840.93,1396.0,1538.25,,
2215-0013,442.95,1785.08,,,1509.0466666666669,
2200-6133,,1642.16,1679.23,1667.16,,
0260-3055,,1634.99,1769.975,1538.3880000000001,1732.105,
2397-1789,,1543.42,1820.86,,,
2055-2238,,1292.78,,,1837.2649999999999,1532.475
2058-8615,,1427.4,1538.25,,,
2041-6520,1654.0966666666666,,,1399.49,,
2059-0628,,1444.855,1463.145,1828.634,,
1869-5760,,1394.05,1326.38,1380.4,1725.5,
2048-3694,,1439.54,,1909.2533333333333,,
2333-5084,,1402.2,1051.1133333333335,1013.8299999999999,1261.3133333333333,1267.3966666666668
1544-3566,,1141.35,1337.13,1178.92,,
1179-271X,,1430.24,1746.24,,,
2049-3614,984.33,1228.7849999999999,1331.6799999999998,1575.978,2078.056666666667,1878.815
2168-6750,,1247.18,,,1988.76,
2405-8440,1353.94,1239.685,1213.803571428571,1158.9825,1226.2605,1249.2268421052631
2058-3273,,1228.0900000000001,,1119.2024999999999,,
1748-1317,1216.05,1139.1550000000002,,514.6949999999999,1133.0,
2405-8572,,1178.15,,,,
2183-7635,,905.0,817.6475,1003.655,1442.502,
2052-2525,,1076.62,1226.1366666666668,1272.73,1305.7316666666668,1699.94
2331-1983,,1090.36,908.68,1603.375,1197.49,1053.15
2331-1916,,902.6866666666666,1161.955,1182.6924999999999,1106.11,968.87
2451-8654,,1030.39,1076.47,1843.505,1906.9533333333331,
1530-261X,1239.94,887.15,1135.0075,952.9159999999999,1038.67,1380.4
1535-3508,,1947.25,,1208.55,,
2214-1804,,804.9399999999999,1969.93,,830.97,
2325-1026,,874.51,1423.4475,1301.36,1504.9250000000002,1374.7199999999998
1070-9622,,824.96,1227.0,,,0.01
2042-0056,744.0,819.78,1066.395,,,
1911-4745,,881.6,,,,
2190-8532,,707.58,,,,
2215-0161,,531.17,439.96333333333337,541.442,539.726,600.6600000000001
1923-2829,,492.96,,,,863.4449999999999
2214-3998,,535.52,,,,
2214-157X,446.0,515.835,490.515,,471.63,476.54
2374-7943,,528.95,998.7700000000001,736.27,889.21,
2168-1376,542.0,402.93,,1502.3249999999998,828.8199999999999,823.6
1757-8981,,461.38,,,,127.0
2333-3936,335.0,389.18666666666667,,209.5,250.16,
2265-4224,,423.14,,,,
2214-2509,359.11,405.89,,399.84,,476.54
